id,label,predicted_label,response_id,error
18711,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8e38b0829a95798a,
22673,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-aa9f2d21f58671be,
62023,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-90f392470b312897,
16948,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9b3888a88613a888,
4166,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-bcc18f4b1211b9ee,
12639,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-80b94a360d442b2f,
5205,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-ad752a6efb3f790a,
12763,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8eff95192ea2c093,
59315,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-92fe57f2938c5ba8,
52559,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a89419de4e8c89b9,
35071,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-826bbcc48c829f3b,
26119,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9e783f1d684ef5c7,
24215,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bfefc6a8b3778035,
16289,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-ac75f71204b71b51,
48730,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ae4cee8e1809a9c5,
11081,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b0d538082f1cd779,
60115,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b2f063b0d9f38b2f,
6467,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-890de56cb2f5698b,
8164,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9f0e23348368ffb6,
24080,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-aec0b71eb385beff,
35548,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8091dea5f823df37,
61479,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-af18b5d138932b8b,
18577,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-92d13899cc0ee9e3,
58514,OLAHRAGA,OLAHRAGA,chatcmpl-905ca4a1b54969c2,
49857,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b67641fca84fad02,
54419,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b954faa9ef652083,
45435,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-bc194387f602b486,
61575,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8da49e7284432454,
33172,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b422d8b5d4c95191,
4361,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-915e5da2b78a2d83,
47272,TEKNOLOGI_DIGITAL,TEKNOLOGI_DIGITAL,chatcmpl-9a2404d2e6dbcaef,
20805,HUKUM_KRIMINAL,EKONOMI_BISNIS,chatcmpl-aa314494daaad772,
63072,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-bce66f724fecadfb,
13859,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b3c9fabb5fb48ea1,
46160,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-baebe4eccbc2edba,
54686,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bf5ace400cf6d68c,
49809,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-bcf8b63150c90aba,
59722,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a80285c217623cc4,
30067,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a2be9ca941f25183,
3629,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9e70ca670a076000,
37344,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-95f99283309fcab7,
28971,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9ec1d4ef211dd915,
19533,OLAHRAGA,OLAHRAGA,chatcmpl-ada8483532b14929,
16715,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8dcf25e371e1abe4,
23450,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b2e8181d2c45c121,
15315,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-8fad88e98b182425,
10877,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b1097f9e442a922f,
12489,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b11220ec3f3f3ea8,
11271,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-81c24d3a084a4699,
40090,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9d6fda1e703f690d,
63497,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9cfc94ed18f1ad98,
26174,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-96d9bfec87bba17a,
36921,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8a71e534fe0d6f82,
45214,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b48e1d3e74b16168,
30757,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b3c7ae8a6877843c,
14265,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-ae5c3639518397da,
120,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-a333448ac64bf8ac,
19632,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bfdace7a7f8be476,
39792,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-bc8b90cff4e030ef,
6255,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-8a2c280c9286ee8f,
62908,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-aaee3776cc9c3c3e,
22904,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-a62ff0793d48c414,
15958,TEKNOLOGI_DIGITAL,TEKNOLOGI_DIGITAL,chatcmpl-8c26bcc3e80ec8e9,
17760,OLAHRAGA,OLAHRAGA,chatcmpl-a95262471175596e,
54858,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b0aa793ebf222d48,
36771,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9a717f24630df49d,
47126,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9f7b190b73117b3f,
53718,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-942510c89e846da6,
34746,EKONOMI_BISNIS,POLITIK_PEMERINTAHAN,chatcmpl-931c92bba4880117,
55516,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-8e70eeea4214a80c,
24758,POLITIK_PEMERINTAHAN,BENCANA_LINGKUNGAN,chatcmpl-91dfb786c14308c2,
19772,BENCANA_LINGKUNGAN,EKONOMI_BISNIS,chatcmpl-811ac470b3dd7514,
40144,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b75ee1250381a611,
39071,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9725929b2033f150,
31866,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b81b256461e15bd4,
63484,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-81a67e20ef00df8e,
16074,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-972b2e18c7eca121,
10988,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-825a06fd37b81aab,
25642,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8740d869a2c0e72e,
40078,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-8a0e4d66ae7a5e09,
12842,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a2167a912adc1962,
62721,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b68f3658fad2fd84,
10865,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9e4e81a36522db46,
25553,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-af58edc438e56643,
24445,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9a5fedf7b09e0637,
11110,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ad1884acbf25757c,
53367,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8a62c9036e5ecfb4,
30302,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-811e8faf816c0202,
6579,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-822f846a59af4401,
47003,BENCANA_LINGKUNGAN,TEKNOLOGI_DIGITAL,chatcmpl-a4fe9f9c6e738b9f,
50841,OLAHRAGA,OLAHRAGA,chatcmpl-bc35096b8bad690e,
57901,OLAHRAGA,OLAHRAGA,chatcmpl-861ef9768943ee9a,
40395,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b33e07e4c06a18d5,
25279,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-adf5ba6610992fef,
13240,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-940a4f72bd5da924,
48889,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-aaec96e0a500dd63,
16744,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-815389c4b6f6b0e2,
28775,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-8458f52b6bd4820b,
45156,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9cd478c536f926c9,
18047,TEKNOLOGI_DIGITAL,EKONOMI_BISNIS,chatcmpl-829a05816576f5af,
62130,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a0988789d8875db4,
28859,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a58fb48149fd2cdc,
62502,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-800f3166234645ae,
40680,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a8d73d9663ae1a8f,
182,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b9bb4a4dce69fa71,
11474,OLAHRAGA,OLAHRAGA,chatcmpl-91988c8463811775,
58515,OLAHRAGA,OLAHRAGA,chatcmpl-9725c8196b3ed4ac,
58974,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-af29f5715f4a1cb8,
10303,OLAHRAGA,OLAHRAGA,chatcmpl-9f44486041bc42f7,
20074,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-887f656322025981,
25630,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-85e718450231d98a,
21882,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8bde9c2eee5aef2d,
50543,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-81800e8dc328035f,
26911,TEKNOLOGI_DIGITAL,TEKNOLOGI_DIGITAL,chatcmpl-9c3eb8bc080736be,
25708,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-a4ca0d6d12acdc6d,
48932,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8680b6f59b939538,
26525,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b5ecbae10fa568ea,
35620,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b0792aa629ac14eb,
47197,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a39b88cee85195b7,
57242,OLAHRAGA,OLAHRAGA,chatcmpl-91702acacbd8b37a,
14704,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-880c1573ffe63721,
26746,POLITIK_PEMERINTAHAN,BENCANA_LINGKUNGAN,chatcmpl-a7e8f05f371002a1,
42601,OLAHRAGA,OLAHRAGA,chatcmpl-80ed5c977a46606d,
40821,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8fd5311f529e74e9,
9080,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-aa2ac5c054f8f15b,
44961,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-ac45ba4c3a0a84a4,
38213,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-94a7b062cebb47fc,
19500,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a132df0f0930feb6,
36943,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b7acfef7a1819923,
34325,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a202fe95397c8fec,
48866,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9f48ca17a0f40e49,
22177,OLAHRAGA,OLAHRAGA,chatcmpl-9593e370ae576392,
58655,OLAHRAGA,OLAHRAGA,chatcmpl-b5ccb7f77b75c6c8,
62746,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8bbc6031a022e234,
44276,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-80cdd9e7afff8f4f,
5915,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a0fe4b94276470cf,
12532,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-aa9885c0e3316056,
53639,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a136242b45794d22,
62016,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bd90fd974c516b91,
42026,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-88cf3ae22037d0e6,
24886,OLAHRAGA,OLAHRAGA,chatcmpl-828e1ade1cca36f4,
33413,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-aab6e60ba3d46bb5,
43414,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-908d751260b2080f,
15047,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b5994ad2fb336e4c,
35090,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9c1c65edc5ab916c,
26768,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8ce2f25b39d02a6f,
19863,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-aae905d556444983,
33424,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-aa795f739b7a40e8,
50437,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-805f5dfd408d1cc2,
57132,OLAHRAGA,OLAHRAGA,chatcmpl-ab0210b6094dc763,
37198,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9b82edeaa062af7b,
63312,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-9021ea3f28323cac,
15590,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b9a0d0bf8759dc1e,
38880,BENCANA_LINGKUNGAN,POLITIK_PEMERINTAHAN,chatcmpl-856f4268a57b6e64,
6445,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b992a9431d6a6153,
53644,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ad97260355a19301,
52325,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-acb3fe10e95f6520,
18187,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b99c8cdbcfa9a432,
50536,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-bd5775c95cff4e94,
34910,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-aa52b0713487013e,
37627,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a2ac8d04303c79dd,
7174,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9107dd69d3ccdfe8,
40964,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a769747240083a06,
46480,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-96a8ae8801ec9505,
8716,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-8ff7307ca385519b,
58510,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-99457d4fbf269a29,
36944,OLAHRAGA,OLAHRAGA,chatcmpl-a75d7d32551fda26,
33048,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-ae9c23936c0fbb62,
17684,POLITIK_PEMERINTAHAN,BENCANA_LINGKUNGAN,chatcmpl-ac4a201df0c8c96e,
50223,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-986cdbaac02b0efc,
43883,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8f2775176b877aa1,
26470,BENCANA_LINGKUNGAN,EKONOMI_BISNIS,chatcmpl-986f5afbf3461392,
62761,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-97550bd62533af55,
14409,HUKUM_KRIMINAL,EKONOMI_BISNIS,chatcmpl-ae5504c6ad2a93ef,
63073,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8db17f39274cbd45,
5134,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-bae61775dfe9ac99,
20199,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9e49115e0123669b,
20676,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-814b26f2283eadb5,
23981,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b7eac101a4d83e7e,
59185,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-863e5af260cf574b,
15807,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a66fc879e179ed61,
7011,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9cf603d137d7ae8c,
40709,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-8bf5b7640566f99a,
169,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-8ce48a2031ad1970,
50855,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8f59d976dd84ca78,
44545,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-959fd930be2b2fe0,
19417,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-91bc15dd075b5484,
14450,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-8e24fabb3f7b4d8e,
26018,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a28bc5825a5cd07d,
36658,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-881bea78610cae8b,
40455,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-9088822efa1b58ad,
62519,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8460d118e6e7c469,
32070,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-ba96bbb14388315c,
6465,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a3e84dced6db9d92,
40936,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8a2be6e7ca088cdf,
46696,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9cff07f443d6fbb9,
44953,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-85389b32812107e2,
24407,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-ac0ed7052417d09e,
4400,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b21b1a16aeff5768,
38079,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-abccfeeb4896ffc3,
27039,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-9d4cad0982821996,
52027,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b156248ba68e97e9,
35699,EKONOMI_BISNIS,POLITIK_PEMERINTAHAN,chatcmpl-b73a91cd69186a4b,
12068,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-a26591e079758e7e,
37641,BENCANA_LINGKUNGAN,EKONOMI_BISNIS,chatcmpl-a905d43aee6a7a87,
46251,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8890b00e5f1d5127,
13970,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b8fb1ebf1c1f4355,
52818,TEKNOLOGI_DIGITAL,HUKUM_KRIMINAL,chatcmpl-ac2e7770815ab9e6,
40593,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-becdafa5bef81c9e,
38551,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b7d936b4651ac497,
25977,TEKNOLOGI_DIGITAL,TEKNOLOGI_DIGITAL,chatcmpl-962000fd68855cc5,
33023,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9f883a84f2638916,
39887,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b79558c53bc80d0e,
48741,TEKNOLOGI_DIGITAL,POLITIK_PEMERINTAHAN,chatcmpl-8ba6b10db12b98db,
25735,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8b94fcbab68e6677,
58784,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a627ccce4b71b619,
17097,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-830aa392d12004dd,
9606,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b4709f1c5567ad22,
46921,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-bf425e34577482aa,
19806,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-b5043d0796aaa842,
12556,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-abc1bcc4eac10b26,
23630,OLAHRAGA,EKONOMI_BISNIS,chatcmpl-baf8ae0c85a1b6c9,
12396,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-bb7b2fd38ce1cd6c,
62311,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-abfde0563b361bcf,
4306,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-b5bfdd2a08b1fb9f,
12514,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-acfe0c40ead4df48,
45340,EKONOMI_BISNIS,OLAHRAGA,chatcmpl-942c2a20af817580,
49393,OLAHRAGA,POLITIK_PEMERINTAHAN,chatcmpl-a77633ad8c9861be,
61484,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b4502a3c30654d7d,
12127,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9bc14cc5bde0cddf,
10271,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-8763a7d93af39b6b,
53021,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-826a7666f2961fc8,
52904,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-bb9cf16b92359104,
43889,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-aa6242dac310c9df,
62298,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-95c04908491d12dd,
47271,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-90739b55c50e5f7c,
54205,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-81d085ecea81a31a,
30630,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a7410aeab5d647c0,
28846,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8a1e022d1bda9fdf,
43000,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a2095ea7a9107f28,
24189,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bfea06408fc4d320,
11735,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-9afea85c1c8340af,
32531,BENCANA_LINGKUNGAN,EKONOMI_BISNIS,chatcmpl-8c24c5c5c0f9b2e0,
52308,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a0f0dc1dee6f833f,
52999,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-87032c8f21f13b38,
9592,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a148ebfb435cec40,
47270,TEKNOLOGI_DIGITAL,OLAHRAGA,chatcmpl-975c497e2241161b,
7682,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-ae2eb3e0cd8d6a5f,
57403,BENCANA_LINGKUNGAN,OLAHRAGA,chatcmpl-a6c3c23257150ca2,
34740,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b0b8baaf058e06b1,
32017,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-86663700b54c5c16,
58599,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-ae23c7e60ea5a1be,
49840,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-be7f441a851d6c86,
4407,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8bacda38c769f408,
44359,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bfac3d1798355a45,
39851,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a5d93c9253c9d36f,
9516,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a981852b3cdb08f3,
26190,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-90b9295eb090c33d,
25451,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-ba6eb52bcaafc0cb,
28962,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-be9f4cf6c29fff8d,
12766,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-ac0f024daa8432c5,
53293,BENCANA_LINGKUNGAN,POLITIK_PEMERINTAHAN,chatcmpl-a0b5091403e8a552,
9010,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8becb957284dbd0e,
35093,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b57ee0535ad89903,
32390,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8b74454256742cd4,
58338,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-b61a56d62291b13a,
62161,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9a81b53fc65b6147,
56176,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-af750430ed6e68bf,
37170,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9924e4e932844bf1,
